Eps: 0.2, min_samples: 43,  Adjusted Rand Index: 0.00000
Eps: 0.2, min_samples: 44,  Adjusted Rand Index: 0.00000
Eps: 0.2, min_samples: 45,  Adjusted Rand Index: 0.00000
Eps: 0.2, min_samples: 46,  Adjusted Rand Index: 0.00000
Eps: 0.2, min_samples: 47,  Adjusted Rand Index: 0.00000
Eps: 0.2, min_samples: 48,  Adjusted Rand Index: 0.00000
Eps: 0.2, min_samples: 49,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 1,  Adjusted Rand Index: 0.00183
Eps: 0.3, min_samples: 2,  Adjusted Rand Index: 0.00638
Eps: 0.3, min_samples: 3,  Adjusted Rand Index: 0.00470
Eps: 0.3, min_samples: 4,  Adjusted Rand Index: 0.00412
Eps: 0.3, min_samples: 5,  Adjusted Rand Index: 0.00365
Eps: 0.3, min_samples: 6,  Adjusted Rand Index: 0.00171
Eps: 0.3, min_samples: 7,  Adjusted Rand Index: 0.00121
Eps: 0.3, min_samples: 8,  Adjusted Rand Index: 0.00036
Eps: 0.3, min_samples: 9,  Adjusted Rand Index: 0.00036
Eps: 0.3, min_samples: 10,  Adjusted Rand Index: 0.00051
Eps: 0.3, min_samples: 11,  Adjusted Rand Index: 0.00051
Eps: 0.3, min_samples: 12,  Adjusted Rand Index: 0.00010
Eps: 0.3, min_samples: 13,  Adjusted Rand Index: 0.00015
Eps: 0.3, min_samples: 14,  Adjusted Rand Index: 0.00015
Eps: 0.3, min_samples: 15,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 16,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 17,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 18,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 19,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 20,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 21,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 22,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 23,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 24,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 25,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 26,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 27,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 28,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 29,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 30,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 31,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 32,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 33,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 34,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 35,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 36,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 37,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 38,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 39,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 40,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 41,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 42,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 43,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 44,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 45,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 46,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 47,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 48,  Adjusted Rand Index: 0.00000
Eps: 0.3, min_samples: 49,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 1,  Adjusted Rand Index: 0.00581
Eps: 0.4, min_samples: 2,  Adjusted Rand Index: 0.01345
Eps: 0.4, min_samples: 3,  Adjusted Rand Index: 0.01252
Eps: 0.4, min_samples: 4,  Adjusted Rand Index: 0.01345
Eps: 0.4, min_samples: 5,  Adjusted Rand Index: 0.01296
Eps: 0.4, min_samples: 6,  Adjusted Rand Index: 0.01480
Eps: 0.4, min_samples: 7,  Adjusted Rand Index: 0.01528
Eps: 0.4, min_samples: 8,  Adjusted Rand Index: 0.01390
Eps: 0.4, min_samples: 9,  Adjusted Rand Index: 0.01345
Eps: 0.4, min_samples: 10,  Adjusted Rand Index: 0.01012
Eps: 0.4, min_samples: 11,  Adjusted Rand Index: 0.00834
Eps: 0.4, min_samples: 12,  Adjusted Rand Index: 0.00801
Eps: 0.4, min_samples: 13,  Adjusted Rand Index: 0.00668
Eps: 0.4, min_samples: 14,  Adjusted Rand Index: 0.00411
Eps: 0.4, min_samples: 15,  Adjusted Rand Index: 0.00370
Eps: 0.4, min_samples: 16,  Adjusted Rand Index: 0.00286
Eps: 0.4, min_samples: 17,  Adjusted Rand Index: 0.00232
Eps: 0.4, min_samples: 18,  Adjusted Rand Index: 0.00291
Eps: 0.4, min_samples: 19,  Adjusted Rand Index: 0.00151
Eps: 0.4, min_samples: 20,  Adjusted Rand Index: 0.00151
Eps: 0.4, min_samples: 21,  Adjusted Rand Index: 0.00098
Eps: 0.4, min_samples: 22,  Adjusted Rand Index: 0.00089
Eps: 0.4, min_samples: 23,  Adjusted Rand Index: 0.00040
Eps: 0.4, min_samples: 24,  Adjusted Rand Index: 0.00014
Eps: 0.4, min_samples: 25,  Adjusted Rand Index: 0.00002
Eps: 0.4, min_samples: 26,  Adjusted Rand Index: 0.00002
Eps: 0.4, min_samples: 27,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 28,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 29,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 30,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 31,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 32,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 33,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 34,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 35,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 36,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 37,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 38,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 39,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 40,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 41,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 42,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 43,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 44,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 45,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 46,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 47,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 48,  Adjusted Rand Index: 0.00000
Eps: 0.4, min_samples: 49,  Adjusted Rand Index: 0.00000
Eps: 0.5, min_samples: 1,  Adjusted Rand Index: 0.00593
Eps: 0.5, min_samples: 2,  Adjusted Rand Index: 0.01030
Eps: 0.5, min_samples: 3,  Adjusted Rand Index: 0.00923
Eps: 0.5, min_samples: 4,  Adjusted Rand Index: 0.00983
Eps: 0.5, min_samples: 5,  Adjusted Rand Index: 0.01094
Eps: 0.5, min_samples: 6,  Adjusted Rand Index: 0.01257
Eps: 0.5, min_samples: 7,  Adjusted Rand Index: 0.01414
Eps: 0.5, min_samples: 8,  Adjusted Rand Index: 0.01238
Eps: 0.5, min_samples: 9,  Adjusted Rand Index: 0.01448
Eps: 0.5, min_samples: 10,  Adjusted Rand Index: 0.01377
Eps: 0.5, min_samples: 11,  Adjusted Rand Index: 0.01288
Eps: 0.5, min_samples: 12,  Adjusted Rand Index: 0.01245
Eps: 0.5, min_samples: 13,  Adjusted Rand Index: 0.01379
Eps: 0.5, min_samples: 14,  Adjusted Rand Index: 0.01247
Eps: 0.5, min_samples: 15,  Adjusted Rand Index: 0.01291
Eps: 0.5, min_samples: 16,  Adjusted Rand Index: 0.01475
Eps: 0.5, min_samples: 17,  Adjusted Rand Index: 0.01338
Eps: 0.5, min_samples: 18,  Adjusted Rand Index: 0.01385
Eps: 0.5, min_samples: 19,  Adjusted Rand Index: 0.01431
Eps: 0.5, min_samples: 20,  Adjusted Rand Index: 0.01432
Eps: 0.5, min_samples: 21,  Adjusted Rand Index: 0.01387
Eps: 0.5, min_samples: 22,  Adjusted Rand Index: 0.01481
Eps: 0.5, min_samples: 23,  Adjusted Rand Index: 0.01529
Eps: 0.5, min_samples: 24,  Adjusted Rand Index: 0.01436
Eps: 0.5, min_samples: 25,  Adjusted Rand Index: 0.01436
Eps: 0.5, min_samples: 26,  Adjusted Rand Index: 0.01393
Eps: 0.5, min_samples: 27,  Adjusted Rand Index: 0.01176
Eps: 0.5, min_samples: 28,  Adjusted Rand Index: 0.01135
Eps: 0.5, min_samples: 29,  Adjusted Rand Index: 0.01177
Eps: 0.5, min_samples: 30,  Adjusted Rand Index: 0.00979
Eps: 0.5, min_samples: 31,  Adjusted Rand Index: 0.01017
Eps: 0.5, min_samples: 32,  Adjusted Rand Index: 0.01057
Eps: 0.5, min_samples: 33,  Adjusted Rand Index: 0.00869
Eps: 0.5, min_samples: 34,  Adjusted Rand Index: 0.00834
Eps: 0.5, min_samples: 35,  Adjusted Rand Index: 0.00799
Eps: 0.5, min_samples: 36,  Adjusted Rand Index: 0.00521
Eps: 0.5, min_samples: 37,  Adjusted Rand Index: 0.00521
Eps: 0.5, min_samples: 38,  Adjusted Rand Index: 0.00436
Eps: 0.5, min_samples: 39,  Adjusted Rand Index: 0.00272
Eps: 0.5, min_samples: 40,  Adjusted Rand Index: 0.00272
Eps: 0.5, min_samples: 41,  Adjusted Rand Index: 0.00194
Eps: 0.5, min_samples: 42,  Adjusted Rand Index: 0.00231
Eps: 0.5, min_samples: 43,  Adjusted Rand Index: 0.00094
Eps: 0.5, min_samples: 44,  Adjusted Rand Index: 0.00094
Eps: 0.5, min_samples: 45,  Adjusted Rand Index: 0.00000
Eps: 0.5, min_samples: 46,  Adjusted Rand Index: 0.00000
Eps: 0.5, min_samples: 47,  Adjusted Rand Index: 0.00000
Eps: 0.5, min_samples: 48,  Adjusted Rand Index: 0.00000
Eps: 0.5, min_samples: 49,  Adjusted Rand Index: 0.00000
Eps: 0.6, min_samples: 1,  Adjusted Rand Index: 0.00715
Eps: 0.6, min_samples: 2,  Adjusted Rand Index: 0.01496
Eps: 0.6, min_samples: 3,  Adjusted Rand Index: 0.01595
Eps: 0.6, min_samples: 4,  Adjusted Rand Index: 0.01431
Eps: 0.6, min_samples: 5,  Adjusted Rand Index: 0.01524
Eps: 0.6, min_samples: 6,  Adjusted Rand Index: 0.01452
Eps: 0.6, min_samples: 7,  Adjusted Rand Index: 0.01453
Eps: 0.6, min_samples: 8,  Adjusted Rand Index: 0.01527
Eps: 0.6, min_samples: 9,  Adjusted Rand Index: 0.01414
Eps: 0.6, min_samples: 10,  Adjusted Rand Index: 0.01526
Eps: 0.6, min_samples: 11,  Adjusted Rand Index: 0.01802
Eps: 0.6, min_samples: 12,  Adjusted Rand Index: 0.01854
Eps: 0.6, min_samples: 13,  Adjusted Rand Index: 0.02016
Eps: 0.6, min_samples: 14,  Adjusted Rand Index: 0.01964
Eps: 0.6, min_samples: 15,  Adjusted Rand Index: 0.01964
Eps: 0.6, min_samples: 16,  Adjusted Rand Index: 0.01910
Eps: 0.6, min_samples: 17,  Adjusted Rand Index: 0.01806
Eps: 0.6, min_samples: 18,  Adjusted Rand Index: 0.01755
Eps: 0.6, min_samples: 19,  Adjusted Rand Index: 0.01755
Eps: 0.6, min_samples: 20,  Adjusted Rand Index: 0.01655
Eps: 0.6, min_samples: 21,  Adjusted Rand Index: 0.01655
Eps: 0.6, min_samples: 22,  Adjusted Rand Index: 0.01462
Eps: 0.6, min_samples: 23,  Adjusted Rand Index: 0.01510
Eps: 0.6, min_samples: 24,  Adjusted Rand Index: 0.01417
Eps: 0.6, min_samples: 25,  Adjusted Rand Index: 0.01417
Eps: 0.6, min_samples: 26,  Adjusted Rand Index: 0.01559
Eps: 0.6, min_samples: 27,  Adjusted Rand Index: 0.01512
Eps: 0.6, min_samples: 28,  Adjusted Rand Index: 0.01465
Eps: 0.6, min_samples: 29,  Adjusted Rand Index: 0.01561
Eps: 0.6, min_samples: 30,  Adjusted Rand Index: 0.01561
Eps: 0.6, min_samples: 31,  Adjusted Rand Index: 0.01513
Eps: 0.6, min_samples: 32,  Adjusted Rand Index: 0.01514
Eps: 0.6, min_samples: 33,  Adjusted Rand Index: 0.01467
Eps: 0.6, min_samples: 34,  Adjusted Rand Index: 0.01515
Eps: 0.6, min_samples: 35,  Adjusted Rand Index: 0.01468
Eps: 0.6, min_samples: 36,  Adjusted Rand Index: 0.01469
Eps: 0.6, min_samples: 37,  Adjusted Rand Index: 0.01423
Eps: 0.6, min_samples: 38,  Adjusted Rand Index: 0.01423
Eps: 0.6, min_samples: 39,  Adjusted Rand Index: 0.01423
Eps: 0.6, min_samples: 40,  Adjusted Rand Index: 0.01378
Eps: 0.6, min_samples: 41,  Adjusted Rand Index: 0.01424
Eps: 0.6, min_samples: 42,  Adjusted Rand Index: 0.01378
Eps: 0.6, min_samples: 43,  Adjusted Rand Index: 0.01334
Eps: 0.6, min_samples: 44,  Adjusted Rand Index: 0.01290
Eps: 0.6, min_samples: 45,  Adjusted Rand Index: 0.01473
Eps: 0.6, min_samples: 46,  Adjusted Rand Index: 0.01473
Eps: 0.6, min_samples: 47,  Adjusted Rand Index: 0.01521
Eps: 0.6, min_samples: 48,  Adjusted Rand Index: 0.01338
Eps: 0.6, min_samples: 49,  Adjusted Rand Index: 0.01338
Eps: 0.7, min_samples: 1,  Adjusted Rand Index: 0.00630
Eps: 0.7, min_samples: 2,  Adjusted Rand Index: 0.01790
Eps: 0.7, min_samples: 3,  Adjusted Rand Index: 0.01509
Eps: 0.7, min_samples: 4,  Adjusted Rand Index: 0.01558
Eps: 0.7, min_samples: 5,  Adjusted Rand Index: 0.01527
Eps: 0.7, min_samples: 6,  Adjusted Rand Index: 0.01647
Eps: 0.7, min_samples: 7,  Adjusted Rand Index: 0.01650
Eps: 0.7, min_samples: 8,  Adjusted Rand Index: 0.01753
Eps: 0.7, min_samples: 9,  Adjusted Rand Index: 0.01905
Eps: 0.7, min_samples: 10,  Adjusted Rand Index: 0.01619
Eps: 0.7, min_samples: 11,  Adjusted Rand Index: 0.01721
Eps: 0.7, min_samples: 12,  Adjusted Rand Index: 0.01956
Eps: 0.7, min_samples: 13,  Adjusted Rand Index: 0.01798
Eps: 0.7, min_samples: 14,  Adjusted Rand Index: 0.01723
Eps: 0.7, min_samples: 15,  Adjusted Rand Index: 0.01956
Eps: 0.7, min_samples: 16,  Adjusted Rand Index: 0.01797
Eps: 0.7, min_samples: 17,  Adjusted Rand Index: 0.01746
Eps: 0.7, min_samples: 18,  Adjusted Rand Index: 0.01797
Eps: 0.7, min_samples: 19,  Adjusted Rand Index: 0.01746
Eps: 0.7, min_samples: 20,  Adjusted Rand Index: 0.01799
Eps: 0.7, min_samples: 21,  Adjusted Rand Index: 0.01959
Eps: 0.7, min_samples: 22,  Adjusted Rand Index: 0.01959
Eps: 0.7, min_samples: 23,  Adjusted Rand Index: 0.01960
Eps: 0.7, min_samples: 24,  Adjusted Rand Index: 0.01960
Eps: 0.7, min_samples: 25,  Adjusted Rand Index: 0.01960
Eps: 0.7, min_samples: 26,  Adjusted Rand Index: 0.01960
Eps: 0.7, min_samples: 27,  Adjusted Rand Index: 0.02240
Eps: 0.7, min_samples: 28,  Adjusted Rand Index: 0.02240
Eps: 0.7, min_samples: 29,  Adjusted Rand Index: 0.02416
Eps: 0.7, min_samples: 30,  Adjusted Rand Index: 0.02477
Eps: 0.7, min_samples: 31,  Adjusted Rand Index: 0.02358
Eps: 0.7, min_samples: 32,  Adjusted Rand Index: 0.02299
Eps: 0.7, min_samples: 33,  Adjusted Rand Index: 0.02128
Eps: 0.7, min_samples: 34,  Adjusted Rand Index: 0.02128
Eps: 0.7, min_samples: 35,  Adjusted Rand Index: 0.02129
Eps: 0.7, min_samples: 36,  Adjusted Rand Index: 0.02129
Eps: 0.7, min_samples: 37,  Adjusted Rand Index: 0.02073
Eps: 0.7, min_samples: 38,  Adjusted Rand Index: 0.02129
Eps: 0.7, min_samples: 39,  Adjusted Rand Index: 0.02243
Eps: 0.7, min_samples: 40,  Adjusted Rand Index: 0.02243
Eps: 0.7, min_samples: 41,  Adjusted Rand Index: 0.02130
Eps: 0.7, min_samples: 42,  Adjusted Rand Index: 0.02187
Eps: 0.7, min_samples: 43,  Adjusted Rand Index: 0.02187
Eps: 0.7, min_samples: 44,  Adjusted Rand Index: 0.02187
Eps: 0.7, min_samples: 45,  Adjusted Rand Index: 0.02187
Eps: 0.7, min_samples: 46,  Adjusted Rand Index: 0.02130
Eps: 0.7, min_samples: 47,  Adjusted Rand Index: 0.01912
Eps: 0.7, min_samples: 48,  Adjusted Rand Index: 0.01912
Eps: 0.7, min_samples: 49,  Adjusted Rand Index: 0.01912
Eps: 0.8, min_samples: 1,  Adjusted Rand Index: 0.00838
Eps: 0.8, min_samples: 2,  Adjusted Rand Index: 0.01803
Eps: 0.8, min_samples: 3,  Adjusted Rand Index: 0.01797
Eps: 0.8, min_samples: 4,  Adjusted Rand Index: 0.02045
Eps: 0.8, min_samples: 5,  Adjusted Rand Index: 0.01771
Eps: 0.8, min_samples: 6,  Adjusted Rand Index: 0.01893
Eps: 0.8, min_samples: 7,  Adjusted Rand Index: 0.01925
Eps: 0.8, min_samples: 8,  Adjusted Rand Index: 0.01839
Eps: 0.8, min_samples: 9,  Adjusted Rand Index: 0.01290
Eps: 0.8, min_samples: 10,  Adjusted Rand Index: 0.01381
Eps: 0.8, min_samples: 11,  Adjusted Rand Index: 0.01502
Eps: 0.8, min_samples: 12,  Adjusted Rand Index: 0.01345
Eps: 0.8, min_samples: 13,  Adjusted Rand Index: 0.01640
Eps: 0.8, min_samples: 14,  Adjusted Rand Index: 0.01660
Eps: 0.8, min_samples: 15,  Adjusted Rand Index: 0.01573
Eps: 0.8, min_samples: 16,  Adjusted Rand Index: 0.01445
Eps: 0.8, min_samples: 17,  Adjusted Rand Index: 0.01445
Eps: 0.8, min_samples: 18,  Adjusted Rand Index: 0.01690
Eps: 0.8, min_samples: 19,  Adjusted Rand Index: 0.01590
Eps: 0.8, min_samples: 20,  Adjusted Rand Index: 0.01741
Eps: 0.8, min_samples: 21,  Adjusted Rand Index: 0.01793
Eps: 0.8, min_samples: 22,  Adjusted Rand Index: 0.01691
Eps: 0.8, min_samples: 23,  Adjusted Rand Index: 0.01846
Eps: 0.8, min_samples: 24,  Adjusted Rand Index: 0.01953
Eps: 0.8, min_samples: 25,  Adjusted Rand Index: 0.01953
Eps: 0.8, min_samples: 26,  Adjusted Rand Index: 0.01900
Eps: 0.8, min_samples: 27,  Adjusted Rand Index: 0.01900
Eps: 0.8, min_samples: 28,  Adjusted Rand Index: 0.01900
Eps: 0.8, min_samples: 29,  Adjusted Rand Index: 0.01900
Eps: 0.8, min_samples: 30,  Adjusted Rand Index: 0.01900
Eps: 0.8, min_samples: 31,  Adjusted Rand Index: 0.01900
Eps: 0.8, min_samples: 32,  Adjusted Rand Index: 0.01901
Eps: 0.8, min_samples: 33,  Adjusted Rand Index: 0.02066
Eps: 0.8, min_samples: 34,  Adjusted Rand Index: 0.02066
Eps: 0.8, min_samples: 35,  Adjusted Rand Index: 0.02122
